items,domestic,international
http://www.wikidata.org/entity/Q1210882,24000000,0
http://www.wikidata.org/entity/Q1932371,13600000,34500000
http://www.wikidata.org/entity/Q336835,15094825,15000000
http://www.wikidata.org/entity/Q7712634,30290,0
http://www.wikidata.org/entity/Q7712685,119915,0
http://www.wikidata.org/entity/Q58815176,31000,36000000
http://www.wikidata.org/entity/Q28517227,1230000,5480000
http://www.wikidata.org/entity/Q16242543,42628195,39100000
http://www.wikidata.org/entity/Q1824915,4000000,8000000
http://www.wikidata.org/entity/Q3201620,201840,0
http://www.wikidata.org/entity/Q370893,19924,0
http://www.wikidata.org/entity/Q3023206,5930,0
http://www.wikidata.org/entity/Q12100760,2786024,0
http://www.wikidata.org/entity/Q109986454,2780000,1000000
http://www.wikidata.org/entity/Q832737,46405,0
http://www.wikidata.org/entity/Q102036265,4000000,26000000
http://www.wikidata.org/entity/Q2341110,7070000,10000000
http://www.wikidata.org/entity/Q1831060,262030663,495900000
http://www.wikidata.org/entity/Q4254026,202853933,506128523
http://www.wikidata.org/entity/Q3985639,35597810,39100000
http://www.wikidata.org/entity/Q7713428,124000,0
http://www.wikidata.org/entity/Q472512,86400000,0
http://www.wikidata.org/entity/Q77400357,742,0
http://www.wikidata.org/entity/Q45318,256000,4700000
http://www.wikidata.org/entity/Q7713813,25492,0
http://www.wikidata.org/entity/Q18703062,107509366,244800000
http://www.wikidata.org/entity/Q18722273,41767116,107509366
http://www.wikidata.org/entity/Q853646,4000000,0
http://www.wikidata.org/entity/Q16303778,4800,104000
http://www.wikidata.org/entity/Q1198900,260836,0
http://www.wikidata.org/entity/Q619820,19282648,0
http://www.wikidata.org/entity/Q4536024,4800696,4300000
http://www.wikidata.org/entity/Q3281221,6000000,0
http://www.wikidata.org/entity/Q15052280,285386,122000
http://www.wikidata.org/entity/Q540318,14700000,26200000
http://www.wikidata.org/entity/Q171861,44671682,88263623
http://www.wikidata.org/entity/Q1415011,1401166,1000000
http://www.wikidata.org/entity/Q55642249,26342097,76500000
http://www.wikidata.org/entity/Q44613088,2380000,0
http://www.wikidata.org/entity/Q3520019,65000,0
http://www.wikidata.org/entity/Q55642250,0,1060000
http://www.wikidata.org/entity/Q757976,1046180,0
http://www.wikidata.org/entity/Q1560704,1040000,12400000
http://www.wikidata.org/entity/Q65064146,146183,0
http://www.wikidata.org/entity/Q751709,11014275,1500000
http://www.wikidata.org/entity/Q116287765,9200000,1000000
http://www.wikidata.org/entity/Q27458304,25806,5894466
http://www.wikidata.org/entity/Q3985737,23000000,26000000
http://www.wikidata.org/entity/Q16011764,964413,7320000
http://www.wikidata.org/entity/Q2004019,19000000,0
http://www.wikidata.org/entity/Q3381890,77763,0
http://www.wikidata.org/entity/Q1475627,21066413,21600000
http://www.wikidata.org/entity/Q25136259,35000,0
http://www.wikidata.org/entity/Q908423,37704980,39177770
http://www.wikidata.org/entity/Q20814798,181901,451612
http://www.wikidata.org/entity/Q20856835,0,3800000
http://www.wikidata.org/entity/Q1211829,32000000,0
http://www.wikidata.org/entity/Q7715288,7500000,0
http://www.wikidata.org/entity/Q2092105,71263,0
http://www.wikidata.org/entity/Q27703185,7889,0
http://www.wikidata.org/entity/Q1784664,543091,0
http://www.wikidata.org/entity/Q1891712,12705,1240000
http://www.wikidata.org/entity/Q790071,30200000,44800000
http://www.wikidata.org/entity/Q108314506,10572480,38900000
http://www.wikidata.org/entity/Q1211241,800000,0
http://www.wikidata.org/entity/Q2409630,12000,0
http://www.wikidata.org/entity/Q61117344,369345583,401500000
http://www.wikidata.org/entity/Q949718,27800,0
http://www.wikidata.org/entity/Q3519895,181000,0
http://www.wikidata.org/entity/Q3023608,30653,295494
http://www.wikidata.org/entity/Q1026647,2047,0
http://www.wikidata.org/entity/Q470692,39846764,119840985
http://www.wikidata.org/entity/Q42947827,354569,3200000
http://www.wikidata.org/entity/Q7716010,3177487,13800000
http://www.wikidata.org/entity/Q813050,14000000,0
http://www.wikidata.org/entity/Q24055095,2584203,10100000
http://www.wikidata.org/entity/Q1289681,11700000,0
http://www.wikidata.org/entity/Q1759154,327228,835000
http://www.wikidata.org/entity/Q28540705,0,41000000
http://www.wikidata.org/entity/Q16953695,12641812,0
http://www.wikidata.org/entity/Q27684970,10749740,16800000
http://www.wikidata.org/entity/Q466593,41671,0
http://www.wikidata.org/entity/Q1170186,18700000,0
http://www.wikidata.org/entity/Q20022669,10400000,5000000
http://www.wikidata.org/entity/Q998219,59843754,5488469
http://www.wikidata.org/entity/Q830295,46385206,90200000
http://www.wikidata.org/entity/Q2298633,69400000,0
http://www.wikidata.org/entity/Q286755,34407495,0
http://www.wikidata.org/entity/Q7716742,71525295,16200000
http://www.wikidata.org/entity/Q57246108,10200000,1000000
http://www.wikidata.org/entity/Q17150529,26731121,10110000
http://www.wikidata.org/entity/Q1477542,7070000,0
http://www.wikidata.org/entity/Q7716831,1013556,0
http://www.wikidata.org/entity/Q105599130,44000,0
http://www.wikidata.org/entity/Q16841001,100000,0
http://www.wikidata.org/entity/Q19689203,55483770,131187920
http://www.wikidata.org/entity/Q3519974,35000,0
http://www.wikidata.org/entity/Q1218517,9048631,16800000
http://www.wikidata.org/entity/Q1198794,56600000,0
http://www.wikidata.org/entity/Q1460915,17300000,0
http://www.wikidata.org/entity/Q56651741,4913546,2460000
http://www.wikidata.org/entity/Q753676,17700000,0
http://www.wikidata.org/entity/Q1703148,27147139,15000000
http://www.wikidata.org/entity/Q337078,18029294,28000000
http://www.wikidata.org/entity/Q1198825,3000000,700000
http://www.wikidata.org/entity/Q339045,117769,0
http://www.wikidata.org/entity/Q303136,7170000,0
http://www.wikidata.org/entity/Q19850715,70259296,63900000
http://www.wikidata.org/entity/Q24901880,42652244,10800000
http://www.wikidata.org/entity/Q205211,199436,0
http://www.wikidata.org/entity/Q377939,1190000,0
http://www.wikidata.org/entity/Q97738251,50792,0
http://www.wikidata.org/entity/Q1550962,21701457,16620000
http://www.wikidata.org/entity/Q1304692,7100000,1800000
http://www.wikidata.org/entity/Q50327878,11500000,5000000
http://www.wikidata.org/entity/Q1755928,254696,8000000
http://www.wikidata.org/entity/Q313874,22346400,29400000
http://www.wikidata.org/entity/Q114087590,16800000,10000000
http://www.wikidata.org/entity/Q304029,35841901,16800000
http://www.wikidata.org/entity/Q17985946,0,153000
http://www.wikidata.org/entity/Q105584511,90000000,71000000
http://www.wikidata.org/entity/Q2300266,37700000,0
http://www.wikidata.org/entity/Q3226418,1250000,0
http://www.wikidata.org/entity/Q206497,255959475,53700000
http://www.wikidata.org/entity/Q957844,8817998,0
http://www.wikidata.org/entity/Q1168152,32000,86000
http://www.wikidata.org/entity/Q3986025,58853106,20800000
http://www.wikidata.org/entity/Q1198381,5000000,8000000
http://www.wikidata.org/entity/Q856805,8000000,26000000
http://www.wikidata.org/entity/Q1120143,28284,486000
http://www.wikidata.org/entity/Q725946,121945720,211000000
http://www.wikidata.org/entity/Q111530175,43100000,35900000
http://www.wikidata.org/entity/Q274529,94835163,62100000
http://www.wikidata.org/entity/Q16248866,50015136,49700000
http://www.wikidata.org/entity/Q94244183,26500,0
http://www.wikidata.org/entity/Q28055172,1399010,10100000
http://www.wikidata.org/entity/Q14511981,21574211,55600000
http://www.wikidata.org/entity/Q1545841,6270000,0
http://www.wikidata.org/entity/Q1961825,36000000,0
http://www.wikidata.org/entity/Q1304483,2226180,54800000
http://www.wikidata.org/entity/Q19204752,63150916,23600000
http://www.wikidata.org/entity/Q18619153,175003033,352900000
http://www.wikidata.org/entity/Q11640531,57800000,92800000
http://www.wikidata.org/entity/Q2737011,1000000,0
http://www.wikidata.org/entity/Q22251908,321910,0
http://www.wikidata.org/entity/Q1211716,8560000,12000000
http://www.wikidata.org/entity/Q4340456,67266790,86360000
http://www.wikidata.org/entity/Q105624,121661683,92200000
http://www.wikidata.org/entity/Q494048,113203870,162940880
http://www.wikidata.org/entity/Q156608,176241941,112000000
http://www.wikidata.org/entity/Q107226,227471070,215353068
http://www.wikidata.org/entity/Q7719561,15047322,32000000
http://www.wikidata.org/entity/Q12103758,50835133,57400000
http://www.wikidata.org/entity/Q19868331,35678974,74600000
http://www.wikidata.org/entity/Q36491820,35000,0
http://www.wikidata.org/entity/Q15624045,35641735,17000000
http://www.wikidata.org/entity/Q464111,19000000,0
http://www.wikidata.org/entity/Q63250124,3500000,0
http://www.wikidata.org/entity/Q7719769,272377,0
http://www.wikidata.org/entity/Q650677,7100000,0
http://www.wikidata.org/entity/Q3986092,101830,0
http://www.wikidata.org/entity/Q644150,36979396,39700000
http://www.wikidata.org/entity/Q833566,118703275,75638296
http://www.wikidata.org/entity/Q55818686,0,1700000
http://www.wikidata.org/entity/Q465174,0,4154520
http://www.wikidata.org/entity/Q118985,3174186,0
http://www.wikidata.org/entity/Q29697,1736469,0
http://www.wikidata.org/entity/Q76488896,1200000,1000000
http://www.wikidata.org/entity/Q17512444,615816,0
http://www.wikidata.org/entity/Q955416,4000000,0
http://www.wikidata.org/entity/Q7720354,27394918,0
http://www.wikidata.org/entity/Q990840,390918,4829317
http://www.wikidata.org/entity/Q1459049,10000000,0
http://www.wikidata.org/entity/Q544478,90000,0
http://www.wikidata.org/entity/Q263455,366301,777102
http://www.wikidata.org/entity/Q463768,93366279,81000000
http://www.wikidata.org/entity/Q1211819,14400000,0
http://www.wikidata.org/entity/Q909179,7077709,0
http://www.wikidata.org/entity/Q759350,204198,4970000
http://www.wikidata.org/entity/Q60737566,44182,454000
http://www.wikidata.org/entity/Q7720750,77084,0
http://www.wikidata.org/entity/Q3520170,873352,0
http://www.wikidata.org/entity/Q1195550,9360000,0
http://www.wikidata.org/entity/Q21528109,22922276,4780000
http://www.wikidata.org/entity/Q45394,42207362,24900000
http://www.wikidata.org/entity/Q824133,60200000,42200000
http://www.wikidata.org/entity/Q2031995,13000,0
http://www.wikidata.org/entity/Q7720991,6000,0
http://www.wikidata.org/entity/Q113376408,51872278,39300000
http://www.wikidata.org/entity/Q153039,62634277,45000000
http://www.wikidata.org/entity/Q2028118,86907436,18700000
http://www.wikidata.org/entity/Q3986195,17917,0
http://www.wikidata.org/entity/Q3014145,56000,18000
http://www.wikidata.org/entity/Q85806717,2700000,1000000
http://www.wikidata.org/entity/Q7721341,11000000,0
http://www.wikidata.org/entity/Q1755067,13000000,0
http://www.wikidata.org/entity/Q16249110,108742,0
http://www.wikidata.org/entity/Q28324965,14000000,1500000
http://www.wikidata.org/entity/Q2471493,1000000,9000000
http://www.wikidata.org/entity/Q122932991,101149285,32401164
http://www.wikidata.org/entity/Q81924220,15009917,18600000
http://www.wikidata.org/entity/Q1766681,5361064,0
http://www.wikidata.org/entity/Q1215551,1000000,0
http://www.wikidata.org/entity/Q221104,61734366,33600000
http://www.wikidata.org/entity/Q535096,1150119,0
http://www.wikidata.org/entity/Q3220942,1291554,0
http://www.wikidata.org/entity/Q7721917,31218,0
http://www.wikidata.org/entity/Q2294175,30000000,8000000
http://www.wikidata.org/entity/Q1574364,37081875,35300000
http://www.wikidata.org/entity/Q1168623,12000000,0
http://www.wikidata.org/entity/Q7722226,7262248,0
http://www.wikidata.org/entity/Q20091137,36391,35200000
http://www.wikidata.org/entity/Q19007192,30000,240000
http://www.wikidata.org/entity/Q28923729,385048,10600000
http://www.wikidata.org/entity/Q164663,321809,5860000
http://www.wikidata.org/entity/Q52193118,24263,0
http://www.wikidata.org/entity/Q449917,6350000,0
http://www.wikidata.org/entity/Q7722611,303624,0
http://www.wikidata.org/entity/Q18389443,18364157,10200000
http://www.wikidata.org/entity/Q15105174,2400000,0
http://www.wikidata.org/entity/Q222023,141621490,278025000
http://www.wikidata.org/entity/Q485803,291710957,453901729
http://www.wikidata.org/entity/Q474082,104386950,311433919
http://www.wikidata.org/entity/Q471976,57761246,60280000
http://www.wikidata.org/entity/Q1410288,52147,0
http://www.wikidata.org/entity/Q648977,57207647,33400000
http://www.wikidata.org/entity/Q21010849,20496019,30300000
http://www.wikidata.org/entity/Q2974599,51770,1000000
http://www.wikidata.org/entity/Q1170157,138330,800000
http://www.wikidata.org/entity/Q488345,5519870,0
http://www.wikidata.org/entity/Q255376,92000000,252000000
http://www.wikidata.org/entity/Q7723406,77000,173000000
http://www.wikidata.org/entity/Q50348556,278647,11800000
http://www.wikidata.org/entity/Q15407653,24029,1100000
http://www.wikidata.org/entity/Q7726566,188390,0
http://www.wikidata.org/entity/Q27915267,353330,0
http://www.wikidata.org/entity/Q15851080,4259071,16000000
http://www.wikidata.org/entity/Q25442917,6881650,5400000
http://www.wikidata.org/entity/Q627157,7339240,5740000
http://www.wikidata.org/entity/Q7726837,18000,0
http://www.wikidata.org/entity/Q1558887,13749746,0
http://www.wikidata.org/entity/Q65069001,45000,1100000
http://www.wikidata.org/entity/Q20814482,173917,0
http://www.wikidata.org/entity/Q7726914,18000,0
http://www.wikidata.org/entity/Q3736133,44493,0
http://www.wikidata.org/entity/Q27566067,36000000,92000000
http://www.wikidata.org/entity/Q681815,2250000,6000000
http://www.wikidata.org/entity/Q31791,4490183,5700000
http://www.wikidata.org/entity/Q609936,4000000,8000000
http://www.wikidata.org/entity/Q20077964,104329,42499377
http://www.wikidata.org/entity/Q2410441,7801349,25800000
http://www.wikidata.org/entity/Q23013572,100000,0
http://www.wikidata.org/entity/Q7727355,17233,2580000
http://www.wikidata.org/entity/Q26158075,7712,0
http://www.wikidata.org/entity/Q20949834,1907,0
http://www.wikidata.org/entity/Q5540479,137400141,180600000
http://www.wikidata.org/entity/Q21001651,102470008,217900000
http://www.wikidata.org/entity/Q64145552,65027065,135600000
http://www.wikidata.org/entity/Q1214605,11536568,3780000
http://www.wikidata.org/entity/Q645168,33764782,33600000
http://www.wikidata.org/entity/Q27890360,5770,5150000
http://www.wikidata.org/entity/Q2300207,583,0
http://www.wikidata.org/entity/Q1009788,4461446,0
http://www.wikidata.org/entity/Q661202,736147,1000000
http://www.wikidata.org/entity/Q2300940,8262935,2460000
http://www.wikidata.org/entity/Q1051469,31708101,42400000
http://www.wikidata.org/entity/Q1475460,1170000,1000000
http://www.wikidata.org/entity/Q1135394,15552724,14600000
http://www.wikidata.org/entity/Q731401,14000,1800000
http://www.wikidata.org/entity/Q639387,25928056,0
http://www.wikidata.org/entity/Q502703,11100000,0
http://www.wikidata.org/entity/Q3061599,17159330,53900000
http://www.wikidata.org/entity/Q21527571,570993,17300000
http://www.wikidata.org/entity/Q65121080,624978,4520000
http://www.wikidata.org/entity/Q1211833,855764,1080000
http://www.wikidata.org/entity/Q110819073,23304053,37467171
http://www.wikidata.org/entity/Q937005,24900000,15500000
http://www.wikidata.org/entity/Q74191011,2460000,0
http://www.wikidata.org/entity/Q7727961,25000,0
http://www.wikidata.org/entity/Q627060,39123440,17100000
http://www.wikidata.org/entity/Q110617876,38400000,43000000
http://www.wikidata.org/entity/Q3520449,1300000,0
http://www.wikidata.org/entity/Q1140738,28140911,5000000
http://www.wikidata.org/entity/Q495850,187168425,400000000
http://www.wikidata.org/entity/Q24832743,58700000,115700000
http://www.wikidata.org/entity/Q7728178,0,47100000
http://www.wikidata.org/entity/Q3986473,7080000,6100000
http://www.wikidata.org/entity/Q35568996,0,6260000
http://www.wikidata.org/entity/Q7728271,29618,0
http://www.wikidata.org/entity/Q121074924,13700000,0
http://www.wikidata.org/entity/Q7728406,57456,563000
http://www.wikidata.org/entity/Q36951262,6444,108000
http://www.wikidata.org/entity/Q183239,127509326,206400000
http://www.wikidata.org/entity/Q3822287,1980000,0
http://www.wikidata.org/entity/Q75793788,1000000,1000000
http://www.wikidata.org/entity/Q48674258,54734135,68200000
http://www.wikidata.org/entity/Q1153505,447000,12200000
http://www.wikidata.org/entity/Q1113039,224387,0
http://www.wikidata.org/entity/Q19347583,11319119,52300000
http://www.wikidata.org/entity/Q658944,11709419,20746723
http://www.wikidata.org/entity/Q1198483,40900000,0
http://www.wikidata.org/entity/Q16613797,21448080,34500000
http://www.wikidata.org/entity/Q28393252,12694858,29900000
http://www.wikidata.org/entity/Q940066,10400000,0
http://www.wikidata.org/entity/Q17512646,105000,1800000
http://www.wikidata.org/entity/Q163872,534858444,469700000
http://www.wikidata.org/entity/Q189330,448139099,636300000
http://www.wikidata.org/entity/Q7729014,50187241,79100000
http://www.wikidata.org/entity/Q20745693,32605,1080000
http://www.wikidata.org/entity/Q160560,217536138,540703413
http://www.wikidata.org/entity/Q3008861,20083,0
http://www.wikidata.org/entity/Q14320,186740799,357531603
http://www.wikidata.org/entity/Q1125888,2000000,0
http://www.wikidata.org/entity/Q59771438,3050,0
http://www.wikidata.org/entity/Q187154,79936657,153726881
http://www.wikidata.org/entity/Q1778532,230494,0
http://www.wikidata.org/entity/Q2410746,1400000,0
http://www.wikidata.org/entity/Q19544249,53456,1780000
http://www.wikidata.org/entity/Q63119089,32056,0
http://www.wikidata.org/entity/Q24905490,8100000,16200000
http://www.wikidata.org/entity/Q1306837,31773716,14600000
http://www.wikidata.org/entity/Q7729487,1500000,0
http://www.wikidata.org/entity/Q4171430,346297,0
http://www.wikidata.org/entity/Q1133535,199378,0
http://www.wikidata.org/entity/Q494367,42300000,47000000
http://www.wikidata.org/entity/Q1635863,100721,0
http://www.wikidata.org/entity/Q105081740,0,5100000
http://www.wikidata.org/entity/Q201674,48900000,0
http://www.wikidata.org/entity/Q172975,132384315,157000000
http://www.wikidata.org/entity/Q273686,82584760,94000000
http://www.wikidata.org/entity/Q3986596,63693,0
http://www.wikidata.org/entity/Q3520595,1100000,4200000
http://www.wikidata.org/entity/Q521094,42400000,96000000
http://www.wikidata.org/entity/Q1534510,17000000,2000000
http://www.wikidata.org/entity/Q7729992,319,0
http://www.wikidata.org/entity/Q51278917,204826,0
http://www.wikidata.org/entity/Q1216787,51000,0
http://www.wikidata.org/entity/Q116867226,1000000,3000000
http://www.wikidata.org/entity/Q1206842,53362104,46500000
http://www.wikidata.org/entity/Q223316,124740460,211000000
http://www.wikidata.org/entity/Q21095412,8400,0
http://www.wikidata.org/entity/Q16973734,1449473,1870000
http://www.wikidata.org/entity/Q7730135,59877755,119457862
http://www.wikidata.org/entity/Q7730191,48575290,16970000
http://www.wikidata.org/entity/Q22350839,2100000,0
http://www.wikidata.org/entity/Q1425685,0,2530000
http://www.wikidata.org/entity/Q470735,45100000,0
http://www.wikidata.org/entity/Q2117963,101030,572014
http://www.wikidata.org/entity/Q7730284,701622,0
http://www.wikidata.org/entity/Q18389573,2416670,0
http://www.wikidata.org/entity/Q22078002,21674228,8775364
http://www.wikidata.org/entity/Q1410845,2400000,16000000
http://www.wikidata.org/entity/Q86460768,26000,0
http://www.wikidata.org/entity/Q19648591,66184413,113100000
http://www.wikidata.org/entity/Q1779956,20435,130839
http://www.wikidata.org/entity/Q7730459,9000,0
http://www.wikidata.org/entity/Q54017879,54527,0
http://www.wikidata.org/entity/Q937087,35000000,40000000
http://www.wikidata.org/entity/Q7730725,370926,2700000
http://www.wikidata.org/entity/Q4373795,0,1020000
http://www.wikidata.org/entity/Q822946,2550000,14600000
http://www.wikidata.org/entity/Q620731,573728,0
http://www.wikidata.org/entity/Q18389586,2440000,20700000
http://www.wikidata.org/entity/Q116257475,10728548,4200000
http://www.wikidata.org/entity/Q19868247,3389022,0
http://www.wikidata.org/entity/Q104374134,17289430,10800000
http://www.wikidata.org/entity/Q7731098,11000,0
http://www.wikidata.org/entity/Q16249670,447689,0
http://www.wikidata.org/entity/Q466514,13421820,26842307
http://www.wikidata.org/entity/Q85806998,1540000,13200000
http://www.wikidata.org/entity/Q18420573,20884,0
http://www.wikidata.org/entity/Q7731197,26000,0
http://www.wikidata.org/entity/Q2411007,12241,0
http://www.wikidata.org/entity/Q81145,21000000,27100000
http://www.wikidata.org/entity/Q1617093,119000,0
http://www.wikidata.org/entity/Q771197,2292295,3840000
http://www.wikidata.org/entity/Q20422190,104894,774581
http://www.wikidata.org/entity/Q471569,0,4000000
http://www.wikidata.org/entity/Q21925075,14431113,4500000
http://www.wikidata.org/entity/Q3986749,15091,0
http://www.wikidata.org/entity/Q16250100,323411,0
http://www.wikidata.org/entity/Q602522,14400000,0
http://www.wikidata.org/entity/Q67171095,9330,0
http://www.wikidata.org/entity/Q272860,26000000,0
http://www.wikidata.org/entity/Q1196911,2400000,24000000
http://www.wikidata.org/entity/Q23999306,86308910,130908734
http://www.wikidata.org/entity/Q19873000,218344,0
http://www.wikidata.org/entity/Q39069693,3075476,588862
http://www.wikidata.org/entity/Q4384030,164351,0
http://www.wikidata.org/entity/Q65064556,44000000,0
http://www.wikidata.org/entity/Q39073297,27206,95622
http://www.wikidata.org/entity/Q931146,2000000,0
http://www.wikidata.org/entity/Q7732098,20000,0
http://www.wikidata.org/entity/Q7732100,30718,0
http://www.wikidata.org/entity/Q16613922,3000000,600000
http://www.wikidata.org/entity/Q451250,386673,0
http://www.wikidata.org/entity/Q784934,10441341,10400000
http://www.wikidata.org/entity/Q7474602,199674,0
http://www.wikidata.org/entity/Q2714553,13000000,0
http://www.wikidata.org/entity/Q13562643,101530738,90100000
http://www.wikidata.org/entity/Q41493467,102084362,88900000
http://www.wikidata.org/entity/Q114818951,92000000,107000000
http://www.wikidata.org/entity/Q7732392,26788,0
http://www.wikidata.org/entity/Q3422070,15000,444000
http://www.wikidata.org/entity/Q105227223,104654,0
http://www.wikidata.org/entity/Q1678645,12700000,0
http://www.wikidata.org/entity/Q327604,2400000,27000000
http://www.wikidata.org/entity/Q7732731,5100416,1500000
http://www.wikidata.org/entity/Q26720646,58737,0
http://www.wikidata.org/entity/Q845204,75072229,144216468
http://www.wikidata.org/entity/Q110823046,104000,5100000
http://www.wikidata.org/entity/Q7732815,103068524,171401870
http://www.wikidata.org/entity/Q210812,85028292,229961295
http://www.wikidata.org/entity/Q14370516,39000000,175300000
http://www.wikidata.org/entity/Q923733,141569,0
http://www.wikidata.org/entity/Q2365654,169203,0
http://www.wikidata.org/entity/Q3520805,9759420,2560000
http://www.wikidata.org/entity/Q1757251,5750000,0
http://www.wikidata.org/entity/Q500030,45369,0
http://www.wikidata.org/entity/Q675618,1220000,12000000
http://www.wikidata.org/entity/Q3520813,55000,1000000
http://www.wikidata.org/entity/Q23647160,20473,0
http://www.wikidata.org/entity/Q73537423,2000000,1000000
http://www.wikidata.org/entity/Q107710009,17390000,15100000
http://www.wikidata.org/entity/Q15046522,2200000,600000
http://www.wikidata.org/entity/Q373267,40283040,15700000
http://www.wikidata.org/entity/Q1193245,17300000,0
http://www.wikidata.org/entity/Q547120,2465144,10180000
http://www.wikidata.org/entity/Q18389665,3800,0
http://www.wikidata.org/entity/Q367748,4800000,16000000
http://www.wikidata.org/entity/Q17512698,25997,0
http://www.wikidata.org/entity/Q1064838,60061809,32464580
http://www.wikidata.org/entity/Q2411262,37310067,0
http://www.wikidata.org/entity/Q3986991,7280,0
http://www.wikidata.org/entity/Q7733394,23084,0
http://www.wikidata.org/entity/Q60611804,17654000,15500000
http://www.wikidata.org/entity/Q213208,62342010,95395236
http://www.wikidata.org/entity/Q19829521,226008385,1011097115
http://www.wikidata.org/entity/Q65066669,2800000,22300000
http://www.wikidata.org/entity/Q14704171,124872350,182347477
http://www.wikidata.org/entity/Q3282220,3206716,0
http://www.wikidata.org/entity/Q22001133,34268319,61155524
http://www.wikidata.org/entity/Q48672800,19243,0
http://www.wikidata.org/entity/Q56278697,0,3000000
http://www.wikidata.org/entity/Q3769339,1590000,0
http://www.wikidata.org/entity/Q3575602,3350000,5600000
http://www.wikidata.org/entity/Q50280768,93617009,35000000
http://www.wikidata.org/entity/Q66305419,944442,0
http://www.wikidata.org/entity/Q1623056,30223707,0
http://www.wikidata.org/entity/Q1068375,282548,0
http://www.wikidata.org/entity/Q503033,16300000,0
http://www.wikidata.org/entity/Q2411321,551850,2970000
http://www.wikidata.org/entity/Q858976,66477700,119261025
http://www.wikidata.org/entity/Q16980741,90235,0
http://www.wikidata.org/entity/Q25646526,10000,0
http://www.wikidata.org/entity/Q1601681,1154544,0
http://www.wikidata.org/entity/Q65032848,1223,0
http://www.wikidata.org/entity/Q50289705,100036,0
http://www.wikidata.org/entity/Q2411333,27569558,20290000
http://www.wikidata.org/entity/Q1145506,158348367,111000000
http://www.wikidata.org/entity/Q2365283,321000,713000
http://www.wikidata.org/entity/Q42048180,69179845,67240000
http://www.wikidata.org/entity/Q466297,41800000,24500000
http://www.wikidata.org/entity/Q7734256,50000,0
http://www.wikidata.org/entity/Q1265691,28836456,18700000
http://www.wikidata.org/entity/Q1426946,24500000,0
http://www.wikidata.org/entity/Q23562553,108133519,160300000
http://www.wikidata.org/entity/Q7734382,111000,0
http://www.wikidata.org/entity/Q602094,130531208,211100000
http://www.wikidata.org/entity/Q29514872,5900000,5800000
http://www.wikidata.org/entity/Q18150000,2630000,0
http://www.wikidata.org/entity/Q468700,40000000,20000000
http://www.wikidata.org/entity/Q7734621,67643,1116000
http://www.wikidata.org/entity/Q7734641,21000000,0
http://www.wikidata.org/entity/Q937351,356309,0
http://www.wikidata.org/entity/Q3520940,234004,0
http://www.wikidata.org/entity/Q7734730,1518000,0
http://www.wikidata.org/entity/Q176568,52309016,90444001
http://www.wikidata.org/entity/Q19954838,10000,100000
http://www.wikidata.org/entity/Q22252048,34179876,111039884
http://www.wikidata.org/entity/Q19363897,26301220,13700000
http://www.wikidata.org/entity/Q64067279,44474055,45400000
http://www.wikidata.org/entity/Q18160411,67099985,48200000
http://www.wikidata.org/entity/Q1755246,8350000,0
http://www.wikidata.org/entity/Q20031748,12448612,99200000
http://www.wikidata.org/entity/Q7734963,10614481,5980000
http://www.wikidata.org/entity/Q3829010,18307193,22200000
http://www.wikidata.org/entity/Q475789,25661851,47828232
http://www.wikidata.org/entity/Q1171720,12240000,12000000
http://www.wikidata.org/entity/Q1279807,1930000,0
http://www.wikidata.org/entity/Q1212928,26600000,30000000
http://www.wikidata.org/entity/Q1305081,9100000,0
http://www.wikidata.org/entity/Q40306164,2000000,0
http://www.wikidata.org/entity/Q2613129,191390,5100000
http://www.wikidata.org/entity/Q775970,45100000,212000000
http://www.wikidata.org/entity/Q442353,56836,482348
http://www.wikidata.org/entity/Q20011685,22802042,24300000
http://www.wikidata.org/entity/Q5825469,33900000,39100000
http://www.wikidata.org/entity/Q51533554,343788,648003
http://www.wikidata.org/entity/Q1185405,375311,0
http://www.wikidata.org/entity/Q685516,90649321,57500000
http://www.wikidata.org/entity/Q17630207,0,1040000
http://www.wikidata.org/entity/Q7735810,1600000,0
http://www.wikidata.org/entity/Q577306,26000000,0
http://www.wikidata.org/entity/Q1425487,102753768,55100000
http://www.wikidata.org/entity/Q60614686,36471595,79700000
http://www.wikidata.org/entity/Q16964992,117,0
http://www.wikidata.org/entity/Q157879,15542813,60100000
http://www.wikidata.org/entity/Q3521033,5000,0
http://www.wikidata.org/entity/Q19750433,12046553,20700000
http://www.wikidata.org/entity/Q1469084,1020000,5000000
http://www.wikidata.org/entity/Q15039849,10000,0
http://www.wikidata.org/entity/Q46997940,14845457,14680000
http://www.wikidata.org/entity/Q21512824,0,1040000
http://www.wikidata.org/entity/Q7736516,14400000,27000000
http://www.wikidata.org/entity/Q7736608,58291,3300000
http://www.wikidata.org/entity/Q85807258,75446420,96100000
http://www.wikidata.org/entity/Q474093,10233145,104395000
http://www.wikidata.org/entity/Q15079344,45090217,62778389
http://www.wikidata.org/entity/Q25136225,17764120,9120000
http://www.wikidata.org/entity/Q1346982,18704827,5940000
http://www.wikidata.org/entity/Q1057592,201875,0
http://www.wikidata.org/entity/Q19007232,5387,0
http://www.wikidata.org/entity/Q47703,134966411,133000000
http://www.wikidata.org/entity/Q647665,30953118,30000000
http://www.wikidata.org/entity/Q1213253,6927363,0
http://www.wikidata.org/entity/Q1774070,57329,0
http://www.wikidata.org/entity/Q7737008,100000,0
