item,title,pub_date,originLabel,worldwide,Year,Genre,title_year
http://www.wikidata.org/entity/Q75836361,Let There Be Light,2017-01-01T00:00:00Z,France,9886405.0,2017,Drama,lettherebelight2017
http://www.wikidata.org/entity/Q75836361,Let There Be Light,2017-01-01T00:00:00Z,Canada,9886405.0,2017,Drama,lettherebelight2017
http://www.wikidata.org/entity/Q75836361,Let There Be Light,2017-01-01T00:00:00Z,United States of America,9886405.0,2017,Drama,lettherebelight2017
http://www.wikidata.org/entity/Q75823148,Cunningham,2019-12-13T00:00:00Z,Germany,368002.0,2019,Documentary,cunningham2019
http://www.wikidata.org/entity/Q75823148,Cunningham,2019-12-13T00:00:00Z,France,368002.0,2019,Documentary,cunningham2019
http://www.wikidata.org/entity/Q75206334,Fantastic Fungi,2019-10-11T00:00:00Z,United States of America,1672211.0,2019,Documentary,fantasticfungi2019
http://www.wikidata.org/entity/Q75823148,Cunningham,2019-12-13T00:00:00Z,United States of America,368002.0,2019,Documentary,cunningham2019
http://www.wikidata.org/entity/Q75793788,The Cursed,2021-01-01T00:00:00Z,United Kingdom,4932807.0,2022,Horror,thecursed2022
http://www.wikidata.org/entity/Q75206451,The Ghoul,2016-10-14T00:00:00Z,United Kingdom,40137.0,2017,Thriller/Suspense,theghoul2017
http://www.wikidata.org/entity/Q74190990,Wrath of Man,2021-05-20T00:00:00Z,United States of America,108970047.0,2021,Action,wrathofman2021
http://www.wikidata.org/entity/Q74191962,Land,2021-01-01T00:00:00Z,Canada,3680253.0,2021,Drama,land2021
http://www.wikidata.org/entity/Q74191962,Land,2021-01-01T00:00:00Z,United Kingdom,3680253.0,2021,Drama,land2021
http://www.wikidata.org/entity/Q74586939,Stillwater,2021-07-30T00:00:00Z,United States of America,20163009.0,2021,Drama,stillwater2021
http://www.wikidata.org/entity/Q74191962,Land,2021-01-01T00:00:00Z,United States of America,3680253.0,2021,Drama,land2021
http://www.wikidata.org/entity/Q74189117,Si yo fuera rico,2019-01-01T00:00:00Z,Spain,14240702.0,2019,Comedy,siyofuerarico2019
http://www.wikidata.org/entity/Q74438614,La mia seconda volta,2019-01-01T00:00:00Z,Italy,353954.0,2019,Drama,lamiasecondavolta2019
http://www.wikidata.org/entity/Q74845691,Gli uomini d'oro,2019-01-01T00:00:00Z,Italy,935706.0,2019,Comedy,gliuominid'oro2019
http://www.wikidata.org/entity/Q75077484,Arkansas,2020-01-01T00:00:00Z,United States of America,109277.0,2020,Thriller/Suspense,arkansas2020
http://www.wikidata.org/entity/Q74190990,Wrath of Man,2021-01-01T00:00:00Z,United Kingdom,108970047.0,2021,Action,wrathofman2021
http://www.wikidata.org/entity/Q74191011,The Craft: Legacy,2020-10-28T00:00:00Z,United States of America,5917029.0,2020,Horror,thecraft:legacy2020
http://www.wikidata.org/entity/Q75154709,Adiós,2019-09-26T00:00:00Z,Spain,2268177.0,2019,Thriller/Suspense,adiós2019
http://www.wikidata.org/entity/Q96376122,Deep Blue Sea 3,2020-01-01T00:00:00Z,United States of America,737521.0,2020,Horror,deepbluesea32020
http://www.wikidata.org/entity/Q96374757,Change in the Air,2018-01-01T00:00:00Z,United States of America,16444.0,2018,Drama,changeintheair2018
http://www.wikidata.org/entity/Q96371180,93Queen,2018-01-01T00:00:00Z,United States of America,76056.0,2018,Documentary,93queen2018
http://www.wikidata.org/entity/Q96377080,El cumple de la abuela,2015-01-01T00:00:00Z,Mexico,698567.0,2016,Comedy,elcumpledelaabuela2016
http://www.wikidata.org/entity/Q96376067,Days of the Bagnold Summer,2019-01-01T00:00:00Z,United Kingdom,203514.0,2021,Comedy,daysofthebagnoldsummer2021
http://www.wikidata.org/entity/Q96373980,Tout simplement noir,2020-07-08T00:00:00Z,France,6288085.0,2020,Comedy,toutsimplementnoir2020
http://www.wikidata.org/entity/Q96233693,En attendant Bojangles,2021-01-01T00:00:00Z,Belgium,60196.0,2022,Drama,enattendantbojangles2022
http://www.wikidata.org/entity/Q96233693,En attendant Bojangles,2021-01-01T00:00:00Z,France,60196.0,2022,Drama,enattendantbojangles2022
http://www.wikidata.org/entity/Q96205648,A Good Man,2020-01-01T00:00:00Z,France,470090.0,2014,Action,agoodman2014
http://www.wikidata.org/entity/Q96142785,The Postcard Killings,2020-01-01T00:00:00Z,United Kingdom,39206.0,2020,Thriller/Suspense,thepostcardkillings2020
http://www.wikidata.org/entity/Q96095777,Sutemose,2019-01-01T00:00:00Z,Lithuania,59181.0,2019,Drama,sutemose2019
http://www.wikidata.org/entity/Q96142785,The Postcard Killings,2020-01-01T00:00:00Z,United States of America,39206.0,2020,Thriller/Suspense,thepostcardkillings2020
http://www.wikidata.org/entity/Q96314873,Rebuilding Paradise,2020-01-01T00:00:00Z,United States of America,3404.0,2020,Documentary,rebuildingparadise2020
http://www.wikidata.org/entity/Q96083272,ADN,2020-10-28T00:00:00Z,France,2168533.0,2020,Drama,adn2020
http://www.wikidata.org/entity/Q96190696,Liberté,2020-01-01T00:00:00Z,Belarus,55553.0,2019,Drama,liberté2019
http://www.wikidata.org/entity/Q96101673,Viriato,2019-10-10T00:00:00Z,Portugal,26983.0,2019,Drama,viriato2019
http://www.wikidata.org/entity/Q90490799,Martin Margiela - Mythos der Mode,2020-10-15T00:00:00Z,Belgium,115690.0,2020,Documentary,martinmargiela-mythosdermode2020
http://www.wikidata.org/entity/Q90490799,Martin Margiela - Mythos der Mode,2020-10-15T00:00:00Z,Germany,115690.0,2020,Documentary,martinmargiela-mythosdermode2020
http://www.wikidata.org/entity/Q90297034,Go!,2020-01-01T00:00:00Z,Australia,28383441.0,1999,Black Comedy,go!1999
http://www.wikidata.org/entity/Q90348458,Bethany Hamilton: Unstoppable,2018-01-01T00:00:00Z,United States of America,666178.0,2019,Documentary,bethanyhamilton:unstoppable2019
http://www.wikidata.org/entity/Q89411396,Elephant,2020-01-01T00:00:00Z,United States of America,10051516.0,2003,Drama,elephant2003
http://www.wikidata.org/entity/Q89090168,The Bay of Silence,2020-07-25T00:00:00Z,Netherlands,15889.0,2020,Thriller/Suspense,thebayofsilence2020
http://www.wikidata.org/entity/Q89090168,The Bay of Silence,2020-07-25T00:00:00Z,United Kingdom,15889.0,2020,Thriller/Suspense,thebayofsilence2020
http://www.wikidata.org/entity/Q89644924,Schneeflöckchen,2017-01-01T00:00:00Z,Germany,22446.0,2018,Action,schneeflöckchen2018
http://www.wikidata.org/entity/Q89474225,The Marvels,2023-11-08T00:00:00Z,United States of America,199706250.0,2023,Adventure,themarvels2023
http://www.wikidata.org/entity/Q89414285,Mind the Gap,2019-01-01T00:00:00Z,Austria,9496.0,2004,Drama,mindthegap2004
http://www.wikidata.org/entity/Q89117854,The Main Event,2020-04-10T00:00:00Z,United States of America,37198813.0,1979,Romantic Comedy,themainevent1979
http://www.wikidata.org/entity/Q89668506,Shakedown,2018-01-01T00:00:00Z,United States of America,10068039.0,1988,Action,shakedown1988
http://www.wikidata.org/entity/Q89186326,Colectiv,2019-01-01T00:00:00Z,Romania,205199.0,2020,Documentary,colectiv2020
http://www.wikidata.org/entity/Q89186326,Colectiv,2019-01-01T00:00:00Z,Luxembourg,205199.0,2020,Documentary,colectiv2020
http://www.wikidata.org/entity/Q99059867,Gunda,2020-02-25T00:00:00Z,Norway,384957.0,2020,Documentary,gunda2020
http://www.wikidata.org/entity/Q99059867,Gunda,2020-02-25T00:00:00Z,United States of America,384957.0,2020,Documentary,gunda2020
http://www.wikidata.org/entity/Q99196664,Fried Barry,2020-01-01T00:00:00Z,South Africa,8923.0,2021,Horror,friedbarry2021
http://www.wikidata.org/entity/Q99194706,Supernova,2019-01-01T00:00:00Z,Poland,14816494.0,2000,Thriller/Suspense,supernova2000
http://www.wikidata.org/entity/Q99336032,Azahar,2019-06-28T00:00:00Z,Spain,1654.0,2019,Adventure,azahar2019
http://www.wikidata.org/entity/Q99211384,Boutchou,2020-09-23T00:00:00Z,France,1155316.0,2020,Comedy,boutchou2020
http://www.wikidata.org/entity/Q98853293,Nowhere Special,2020-01-01T00:00:00Z,Romania,682208.0,2021,Drama,nowherespecial2021
http://www.wikidata.org/entity/Q98853293,Nowhere Special,2020-01-01T00:00:00Z,Italy,682208.0,2021,Drama,nowherespecial2021
http://www.wikidata.org/entity/Q98954504,In the Trap,2019-10-31T00:00:00Z,Italy,49850.0,2020,Horror,inthetrap2020
http://www.wikidata.org/entity/Q98853293,Nowhere Special,2020-01-01T00:00:00Z,United Kingdom,682208.0,2021,Drama,nowherespecial2021
http://www.wikidata.org/entity/Q98980733,Lemonade,2016-04-23T00:00:00Z,United States of America,214423.0,2018,Drama,lemonade2018
http://www.wikidata.org/entity/Q98847186,Converso,2017-09-29T00:00:00Z,Spain,102027.0,2017,Documentary,converso2017
http://www.wikidata.org/entity/Q98937443,Brava,2017-07-07T00:00:00Z,Spain,9031.0,2017,Drama,brava2017
http://www.wikidata.org/entity/Q99010230,Voces,2020-07-24T00:00:00Z,Spain,775201.0,2020,Horror,voces2020
http://www.wikidata.org/entity/Q98859379,Ibrahim,2020-08-28T00:00:00Z,France,125412.0,2021,Drama,ibrahim2021
http://www.wikidata.org/entity/Q98815367,Spycies,2019-06-14T00:00:00Z,People's Republic of China,7924118.0,2020,Comedy,spycies2020
http://www.wikidata.org/entity/Q98815367,Spycies,2019-06-14T00:00:00Z,France,7924118.0,2020,Comedy,spycies2020
http://www.wikidata.org/entity/Q98908707,Adolescentes,2019-01-01T00:00:00Z,France,693787.0,2020,Documentary,adolescentes2020
http://www.wikidata.org/entity/Q98836048,Saura(s),2017-01-01T00:00:00Z,Spain,3470.0,2017,Documentary,saura(s)2017
http://www.wikidata.org/entity/Q99002841,Un mundo normal,2020-12-04T00:00:00Z,Spain,67650.0,2020,Drama,unmundonormal2020
http://www.wikidata.org/entity/Q98925646,Slim & I,2020-09-10T00:00:00Z,Australia,339628.0,2020,Documentary,slim&i2020
http://www.wikidata.org/entity/Q98925323,Post Mortem,2021-10-28T00:00:00Z,Hungary,9750.0,2012,Drama,postmortem2012
http://www.wikidata.org/entity/Q96473088,Feel the Beat,2020-01-01T00:00:00Z,United States of America,207678.0,2020,Drama,feelthebeat2020
http://www.wikidata.org/entity/Q96418280,Dating Amber,2020-01-01T00:00:00Z,Ireland,144506.0,2020,Comedy,datingamber2020
http://www.wikidata.org/entity/Q96419433,Superman: Man of Tomorrow,2020-08-23T00:00:00Z,United States of America,3445415.0,2020,Action,superman:manoftomorrow2020
http://www.wikidata.org/entity/Q96475189,Playlist,2021-01-01T00:00:00Z,France,181812.0,2021,Comedy,playlist2021
http://www.wikidata.org/entity/Q96474726,Sulphur and White,2020-02-27T00:00:00Z,United Kingdom,16953.0,2020,Drama,sulphurandwhite2020
http://www.wikidata.org/entity/Q96474777,Max Winslow and the House of Secrets,2020-01-01T00:00:00Z,United States of America,89519.0,2020,Thriller/Suspense,maxwinslowandthehouseofsecrets2020
http://www.wikidata.org/entity/Q96409532,The Owners,2020-01-01T00:00:00Z,United States of America,774544.0,2020,Thriller/Suspense,theowners2020
http://www.wikidata.org/entity/Q96379836,Grand-Daddy Day Care,2019-01-01T00:00:00Z,United States of America,72827.0,2019,Comedy,grand-daddydaycare2019
http://www.wikidata.org/entity/Q96409532,The Owners,2020-10-22T00:00:00Z,France,774544.0,2020,Thriller/Suspense,theowners2020
http://www.wikidata.org/entity/Q96409532,The Owners,2020-10-22T00:00:00Z,United Kingdom,774544.0,2020,Thriller/Suspense,theowners2020
http://www.wikidata.org/entity/Q96412800,The Sparks Brothers,2021-01-30T00:00:00Z,United Kingdom,1395241.0,2021,Documentary,thesparksbrothers2021
http://www.wikidata.org/entity/Q96387642,Amants,2020-09-03T00:00:00Z,France,24739.0,2021,Drama,amants2021
http://www.wikidata.org/entity/Q96412800,The Sparks Brothers,2021-01-30T00:00:00Z,United States of America,1395241.0,2021,Documentary,thesparksbrothers2021
http://www.wikidata.org/entity/Q96378236,Foster Boy,2019-01-01T00:00:00Z,United States of America,19046.0,2020,Drama,fosterboy2020
http://www.wikidata.org/entity/Q96406135,Spaceship Earth,2020-01-01T00:00:00Z,United States of America,362.0,2020,Documentary,spaceshipearth2020
http://www.wikidata.org/entity/Q96384692,John and the Hole,2021-01-01T00:00:00Z,United States of America,25386.0,2021,Thriller/Suspense,johnandthehole2021
http://www.wikidata.org/entity/Q96403114,Run Rabbit Run,2023-01-19T00:00:00Z,Australia,401790.0,2023,Horror,runrabbitrun2023
http://www.wikidata.org/entity/Q96392364,Mayday,2021-01-31T00:00:00Z,United States of America,5011408.0,2020,Romantic Comedy,mayday2020
http://www.wikidata.org/entity/Q96409568,The Reckoning,2020-08-20T00:00:00Z,United Kingdom,256620.0,2004,Drama,thereckoning2004
http://www.wikidata.org/entity/Q96377612,Fabuleuses,2019-08-20T00:00:00Z,Canada,31063.0,2020,Comedy,fabuleuses2020
http://www.wikidata.org/entity/Q96378183,El olvido que seremos,2020-08-20T00:00:00Z,Colombia,995413.0,2021,Drama,elolvidoqueseremos2021
http://www.wikidata.org/entity/Q76488940,The Secret: Dare to Dream,2020-08-06T00:00:00Z,United States of America,7271860.0,2020,Drama,thesecret:daretodream2020
http://www.wikidata.org/entity/Q76715464,Miles Davis: Birth of the Cool,2019-01-27T00:00:00Z,United States of America,1464542.0,2019,Documentary,milesdavis:birthofthecool2019
http://www.wikidata.org/entity/Q76488910,On the Count of Three,2021-01-29T00:00:00Z,United States of America,62155.0,2022,Drama,onthecountofthree2022
http://www.wikidata.org/entity/Q76605782,Antigone,1992-01-01T00:00:00Z,Germany,85097.0,2020,Drama,antigone2020
http://www.wikidata.org/entity/Q76605782,Antigone,1992-01-01T00:00:00Z,France,85097.0,2020,Drama,antigone2020
http://www.wikidata.org/entity/Q76481109,Tempo Comum,2018-01-01T00:00:00Z,Portugal,897.0,2019,Drama,tempocomum2019
http://www.wikidata.org/entity/Q76488742,Guest Artist,2019-01-01T00:00:00Z,United States of America,10017.0,2020,Drama,guestartist2020
http://www.wikidata.org/entity/Q76656215,Naked Singularity,2021-01-01T00:00:00Z,United States of America,9455.0,2021,Drama,nakedsingularity2021
http://www.wikidata.org/entity/Q76488896,The Broken Hearts Gallery,2020-01-01T00:00:00Z,Canada,4835599.0,2020,Romantic Comedy,thebrokenheartsgallery2020
http://www.wikidata.org/entity/Q76488728,France,2021-01-01T00:00:00Z,Belgium,1334120.0,2021,Comedy,france2021
http://www.wikidata.org/entity/Q76488728,France,2021-01-01T00:00:00Z,Germany,1334120.0,2021,Comedy,france2021
http://www.wikidata.org/entity/Q76488728,France,2021-01-01T00:00:00Z,Italy,1334120.0,2021,Comedy,france2021
http://www.wikidata.org/entity/Q76488728,France,2021-01-01T00:00:00Z,France,1334120.0,2021,Comedy,france2021
http://www.wikidata.org/entity/Q76620647,Selfie,2019-02-09T00:00:00Z,Italy,4330232.0,2017,Comedy,selfie2017
http://www.wikidata.org/entity/Q76620647,Selfie,2019-02-09T00:00:00Z,France,4330232.0,2017,Comedy,selfie2017
http://www.wikidata.org/entity/Q76488896,The Broken Hearts Gallery,2020-01-01T00:00:00Z,United States of America,4835599.0,2020,Romantic Comedy,thebrokenheartsgallery2020
http://www.wikidata.org/entity/Q76743499,Penoza: The Final Chapter,2019-11-18T00:00:00Z,Netherlands,5636719.0,2019,Thriller/Suspense,penoza:thefinalchapter2019
http://www.wikidata.org/entity/Q76363443,Håp,2019-11-22T00:00:00Z,Sweden,2228609.0,2020,Drama,håp2020
http://www.wikidata.org/entity/Q76363443,Håp,2019-11-22T00:00:00Z,Denmark,2228609.0,2020,Drama,håp2020
http://www.wikidata.org/entity/Q76363443,Håp,2019-11-22T00:00:00Z,Norway,2228609.0,2020,Drama,håp2020
http://www.wikidata.org/entity/Q76003501,M,2018-01-01T00:00:00Z,Finland,35566.0,1931,Drama,m1931
http://www.wikidata.org/entity/Q76400523,Un monde plus grand,2020-07-09T00:00:00Z,Belgium,2231225.0,2019,Drama,unmondeplusgrand2019
http://www.wikidata.org/entity/Q76400523,Un monde plus grand,2020-07-09T00:00:00Z,France,2231225.0,2019,Drama,unmondeplusgrand2019
http://www.wikidata.org/entity/Q76285059,La hija de un ladrón,2019-09-25T00:00:00Z,Spain,318214.0,2019,Drama,lahijadeunladrón2019
http://www.wikidata.org/entity/Q84712797,Glass Onion: A Knives Out Mystery,2022-09-13T00:00:00Z,United States of America,15000000.0,2022,Drama,glassonion:aknivesoutmystery2022
http://www.wikidata.org/entity/Q84953605,Victoria,2021-07-17T00:00:00Z,Belgium,6721032.0,2015,Thriller/Suspense,victoria2015
http://www.wikidata.org/entity/Q84712809,Shazam! Fury of the Gods,2023-01-01T00:00:00Z,United States of America,135554028.0,2023,Action,shazam!furyofthegods2023
http://www.wikidata.org/entity/Q84955120,Oeconomia,2020-02-21T00:00:00Z,Germany,203253.0,2020,Documentary,oeconomia2020
http://www.wikidata.org/entity/Q84810567,Petite fille,2020-02-27T00:00:00Z,France,35692.0,2021,Documentary,petitefille2021
http://www.wikidata.org/entity/Q84844242,Kokon,2023-04-05T00:00:00Z,Germany,2758.0,2020,Drama,kokon2020
http://www.wikidata.org/entity/Q84762464,Suzi Q,2019-08-15T00:00:00Z,Australia,199774.0,2019,Documentary,suziq2019
http://www.wikidata.org/entity/Q84955009,Catweazle,2021-07-01T00:00:00Z,Germany,3485442.0,2021,Comedy,catweazle2021
http://www.wikidata.org/entity/Q84766204,Jean Paul Gaultier: Freak and Chic,2018-12-31T00:00:00Z,France,18194.0,2020,Documentary,jeanpaulgaultier:freakandchic2020
http://www.wikidata.org/entity/Q84766185,One of These Days,2020-01-01T00:00:00Z,Germany,5208.0,2021,Drama,oneofthesedays2021
http://www.wikidata.org/entity/Q84766536,Bad Boy,2020-02-21T00:00:00Z,Poland,2149168.0,2020,Action,badboy2020
http://www.wikidata.org/entity/Q84612305,Litus,2019-09-13T00:00:00Z,Spain,331454.0,2019,Comedy,litus2019
http://www.wikidata.org/entity/Q84567215,10 jours sans maman,2020-07-23T00:00:00Z,France,10073515.0,2020,Comedy,10jourssansmaman2020
http://www.wikidata.org/entity/Q84428750,A Metamorfose dos Pássaros,2020-02-28T00:00:00Z,Portugal,79331.0,2021,Documentary,ametamorfosedospássaros2021
http://www.wikidata.org/entity/Q84592656,Hasta que la boda nos separe,2020-01-01T00:00:00Z,Spain,7564190.0,2018,Comedy,hastaquelabodanossepare2018
http://www.wikidata.org/entity/Q84608187,Eugénie Grandet,2021-01-01T00:00:00Z,Belgium,25551.0,2022,Drama,eugéniegrandet2022
http://www.wikidata.org/entity/Q84608187,Eugénie Grandet,2021-01-01T00:00:00Z,France,25551.0,2022,Drama,eugéniegrandet2022
http://www.wikidata.org/entity/Q84566666,Spirál,2020-11-19T00:00:00Z,Romania,3910.0,2021,Drama,spirál2021
http://www.wikidata.org/entity/Q84566666,Spirál,2020-11-19T00:00:00Z,Hungary,3910.0,2021,Drama,spirál2021
http://www.wikidata.org/entity/Q84471400,Breaking Surface,2020-02-14T00:00:00Z,Belgium,380483.0,2020,Drama,breakingsurface2020
http://www.wikidata.org/entity/Q84471400,Breaking Surface,2020-02-14T00:00:00Z,Sweden,380483.0,2020,Drama,breakingsurface2020
http://www.wikidata.org/entity/Q84471400,Breaking Surface,2020-02-14T00:00:00Z,Norway,380483.0,2020,Drama,breakingsurface2020
http://www.wikidata.org/entity/Q84616735,Minyan,2020-01-01T00:00:00Z,United States of America,2408.0,2021,Drama,minyan2021
http://www.wikidata.org/entity/Q84366473,Disclosure,2020-01-27T00:00:00Z,United States of America,212200000.0,1994,Thriller/Suspense,disclosure1994
http://www.wikidata.org/entity/Q84693711,The Tragedy of Macbeth,2021-12-23T00:00:00Z,United States of America,176248.0,2021,Drama,thetragedyofmacbeth2021
http://www.wikidata.org/entity/Q84427806,Tomboy,1940-01-01T00:00:00Z,United States of America,14100000.0,1985,Romantic Comedy,tomboy1985
http://www.wikidata.org/entity/Q84710090,Trauma Center,2019-01-01T00:00:00Z,United States of America,17306.0,2019,Action,traumacenter2019
http://www.wikidata.org/entity/Q99688807,Old,2021-07-23T00:00:00Z,United States of America,96572399.0,2021,Thriller/Suspense,old2021
http://www.wikidata.org/entity/Q99693137,Les Dames,2020-11-26T00:00:00Z,Switzerland,4584.0,2019,Documentary,lesdames2019
http://www.wikidata.org/entity/Q99690071,I predatori,2020-01-01T00:00:00Z,Italy,228646.0,2020,Comedy,ipredatori2020
http://www.wikidata.org/entity/Q99620518,Cicada,2021-01-15T00:00:00Z,United States of America,2593.0,2021,Drama,cicada2021
http://www.wikidata.org/entity/Q99701196,10 giorni con Babbo Natale,2020-12-04T00:00:00Z,Italy,6319.0,2021,Comedy,10giorniconbabbonatale2021
http://www.wikidata.org/entity/Q99659297,Zero Bridge,2008-01-01T00:00:00Z,India,10357.0,2011,Drama,zerobridge2011
http://www.wikidata.org/entity/Q99659297,Zero Bridge,2008-01-01T00:00:00Z,United States of America,10357.0,2011,Drama,zerobridge2011
http://www.wikidata.org/entity/Q90719649,Eden,2020-07-31T00:00:00Z,Finland,16967.0,2008,Drama,eden2008
http://www.wikidata.org/entity/Q90845278,C'est la vie,2020-01-01T00:00:00Z,France,805472.0,1990,,c'estlavie1990
http://www.wikidata.org/entity/Q90796601,Somebody Up There Likes Me,2019-01-01T00:00:00Z,United Kingdom,11049.0,1956,Drama,somebodyuptherelikesme1956
http://www.wikidata.org/entity/Q91393734,Smile,2003-07-25T00:00:00Z,India,221124893.0,2022,Horror,smile2022
http://www.wikidata.org/entity/Q90589104,Adieu Monsieur Haffmann,2021-11-12T00:00:00Z,Belgium,634256.0,2022,Thriller/Suspense,adieumonsieurhaffmann2022
http://www.wikidata.org/entity/Q90589104,Adieu Monsieur Haffmann,2021-11-12T00:00:00Z,France,634256.0,2022,Thriller/Suspense,adieumonsieurhaffmann2022
http://www.wikidata.org/entity/Q91003775,Nur eta herensugearen tenplua,2017-01-01T00:00:00Z,Spain,43846.0,2017,Adventure,nuretaherensugearentenplua2017
http://www.wikidata.org/entity/Q91226161,Aquaman and the Lost Kingdom,2023-12-22T00:00:00Z,United States of America,433845564.0,2023,Action,aquamanandthelostkingdom2023
http://www.wikidata.org/entity/Q99372801,La boda de Rosa,2020-01-01T00:00:00Z,Spain,1435878.0,2020,Comedy,labodaderosa2020
http://www.wikidata.org/entity/Q99527416,No matarás,2020-10-16T00:00:00Z,Spain,1123802.0,2020,Thriller/Suspense,nomatarás2020
http://www.wikidata.org/entity/Q99522539,La noche de las dos lunas,2019-08-30T00:00:00Z,Venezuela,13392.0,2019,Drama,lanochedelasdoslunas2019
http://www.wikidata.org/entity/Q99522274,Historias de nuestro cine,2019-10-24T00:00:00Z,Spain,1750.0,2019,Documentary,historiasdenuestrocine2019
http://www.wikidata.org/entity/Q99463242,Aute Retrato,2019-09-13T00:00:00Z,Spain,69424.0,2019,Documentary,auteretrato2019
http://www.wikidata.org/entity/Q99368041,Dear Evan Hansen,2021-09-09T00:00:00Z,United States of America,19698390.0,2021,Musical,dearevanhansen2021
http://www.wikidata.org/entity/Q99481375,Jim Knopf und die Wilde 13,2020-10-01T00:00:00Z,Germany,6769913.0,2020,Adventure,jimknopfunddiewilde132020
http://www.wikidata.org/entity/Q99371324,I Hate New York,2018-01-01T00:00:00Z,Spain,4912.0,2018,Documentary,ihatenewyork2018
http://www.wikidata.org/entity/Q99574186,Horror Noire: A History of Black Horror,2019-02-07T00:00:00Z,United States of America,12014.0,2021,Documentary,horrornoire:ahistoryofblackhorror2021
http://www.wikidata.org/entity/Q99484646,Timeless Love,2019-01-01T00:00:00Z,United States of America,12892.0,2021,Romantic Comedy,timelesslove2021
http://www.wikidata.org/entity/Q99573560,The Wall of Shadows,2020-05-28T00:00:00Z,Germany,2706.0,2022,Documentary,thewallofshadows2022
http://www.wikidata.org/entity/Q99573560,The Wall of Shadows,2020-05-28T00:00:00Z,Switzerland,2706.0,2022,Documentary,thewallofshadows2022
http://www.wikidata.org/entity/Q99362688,Yo la busco,2018-04-17T00:00:00Z,Spain,1630.0,2018,Drama,yolabusco2018
http://www.wikidata.org/entity/Q99573560,The Wall of Shadows,2020-05-28T00:00:00Z,Poland,2706.0,2022,Documentary,thewallofshadows2022
http://www.wikidata.org/entity/Q99576419,Es ist zu deinem Besten,2020-10-08T00:00:00Z,Germany,3037460.0,2020,Comedy,esistzudeinembesten2020
http://www.wikidata.org/entity/Q99527516,Black Beach,2020-10-02T00:00:00Z,Spain,185499.0,2020,Drama,blackbeach2020
http://www.wikidata.org/entity/Q99564820,Murder on the Reef,2018-01-01T00:00:00Z,Australia,1323.0,2019,Documentary,murderonthereef2019
http://www.wikidata.org/entity/Q85321396,Horizon Line,2020-10-29T00:00:00Z,Sweden,555048.0,2020,Thriller/Suspense,horizonline2020
http://www.wikidata.org/entity/Q85323337,The Power of the Dog,2021-09-02T00:00:00Z,Australia,732269.0,2021,Drama,thepowerofthedog2021
http://www.wikidata.org/entity/Q85323337,The Power of the Dog,2021-09-02T00:00:00Z,New Zealand,732269.0,2021,Drama,thepowerofthedog2021
http://www.wikidata.org/entity/Q85323337,The Power of the Dog,2021-09-02T00:00:00Z,Greece,732269.0,2021,Drama,thepowerofthedog2021
http://www.wikidata.org/entity/Q85323337,The Power of the Dog,2021-09-02T00:00:00Z,Canada,732269.0,2021,Drama,thepowerofthedog2021
http://www.wikidata.org/entity/Q85323337,The Power of the Dog,2021-09-02T00:00:00Z,United Kingdom,732269.0,2021,Drama,thepowerofthedog2021
http://www.wikidata.org/entity/Q85323337,The Power of the Dog,2021-09-02T00:00:00Z,United States of America,732269.0,2021,Drama,thepowerofthedog2021
http://www.wikidata.org/entity/Q85309679,Calm With Horses,2019-01-01T00:00:00Z,Ireland,106532.0,2020,Thriller/Suspense,calmwithhorses2020
http://www.wikidata.org/entity/Q85309679,Calm With Horses,2019-01-01T00:00:00Z,United Kingdom,106532.0,2020,Thriller/Suspense,calmwithhorses2020
http://www.wikidata.org/entity/Q85347417,Abe,2019-01-01T00:00:00Z,Brazil,33439.0,2020,,abe2020
http://www.wikidata.org/entity/Q85347417,Abe,2019-01-01T00:00:00Z,United States of America,33439.0,2020,,abe2020
http://www.wikidata.org/entity/Q85175959,Cabin 28,2017-01-01T00:00:00Z,United Kingdom,916.0,2020,Horror,cabin282020
http://www.wikidata.org/entity/Q85092174,Paradise Drifters,2020-01-01T00:00:00Z,Netherlands,84820.0,2020,Drama,paradisedrifters2020
http://www.wikidata.org/entity/Q85173345,Gli anni più belli,2021-08-19T00:00:00Z,Italy,7094416.0,2020,Drama,gliannipiùbelli2020
http://www.wikidata.org/entity/Q85131896,The Sonata,2018-11-15T00:00:00Z,Russia,139436.0,2018,Horror,thesonata2018
http://www.wikidata.org/entity/Q85131896,The Sonata,2018-11-15T00:00:00Z,France,139436.0,2018,Horror,thesonata2018
http://www.wikidata.org/entity/Q85131896,The Sonata,2018-11-15T00:00:00Z,United Kingdom,139436.0,2018,Horror,thesonata2018
http://www.wikidata.org/entity/Q85131896,The Sonata,2018-11-15T00:00:00Z,Latvia,139436.0,2018,Horror,thesonata2018
http://www.wikidata.org/entity/Q85131896,The Sonata,2018-11-15T00:00:00Z,United States of America,139436.0,2018,Horror,thesonata2018
http://www.wikidata.org/entity/Q85185814,The Plan,2019-10-22T00:00:00Z,Spain,232409.0,2017,Documentary,theplan2017
http://www.wikidata.org/entity/Q85092153,Las niñas,2020-02-23T00:00:00Z,Spain,1036715.0,2020,Drama,lasniñas2020
http://www.wikidata.org/entity/Q85308343,Carousel,2019-01-01T00:00:00Z,United Kingdom,3604.0,1956,Drama,carousel1956
http://www.wikidata.org/entity/Q85006282,Tipografic Majuscul,2020-01-01T00:00:00Z,Romania,9431.0,2020,Drama,tipograficmajuscul2020
